Order ID,Order Date,Customer ID,Customer Name,Customer Type,Segment,Region,State,City,Category,Sub-Category,Product ID,Product Name,Sales,Quantity,Discount,Cost,Profit,Returned,First Purchase Date
O001071,2023-07-31,C1193,Customer 1193,Repeat,Corporate,South,Karnataka,Bengaluru,Furniture,Tables,P003,Office Desk,11372.0,1,0.05,5546.7,5825.31,No,2023-03-23
O001080,2023-07-31,C0157,Customer 0157,Repeat,Small Business,South,Tamil Nadu,Chennai,Office Supplies,Binders,P008,Stapler Set,435.2,2,0.15,157.37,277.83,No,2023-06-07
O001122,2023-07-31,C0420,Customer 0420,Repeat,Corporate,North,Uttarakhand,Dehradun,Office Supplies,Lighting,P005,LED Desk Lamp,2855.49,2,0.05,1185.49,1669.99,No,2023-03-13
O001135,2023-08-01,C0087,Customer 0087,Repeat,Small Business,West,Gujarat,Ahmedabad,Office Supplies,Binders,P008,Stapler Set,456.25,2,0.1,174.14,282.1,No,2023-06-02
O001230,2023-08-01,C1222,Customer 1222,New,Corporate,West,Maharashtra,Mumbai,Technology,Accessories,P018,Noise Cancelling Headset,10963.97,2,0.1,4735.63,6228.34,No,2023-08-01
O001238,2023-08-01,C1318,Customer 1318,New,Consumer,South,Tamil Nadu,Coimbatore,Furniture,Chairs,P002,Ergonomic Chair,15462.72,2,0.05,7325.94,8136.78,No,2023-08-01
O001261,2023-08-01,C0782,Customer 0782,New,Corporate,East,Assam,Guwahati,Furniture,Office Furniture,P001,Laptop Stand,2217.58,2,0.1,905.91,1311.67,No,2023-08-01
O001148,2023-08-02,C1263,Customer 1263,Repeat,Consumer,West,Gujarat,Ahmedabad,Technology,Accessories,P015,Webcam,2983.61,1,0.15,1279.05,1704.55,No,2023-01-24
O001193,2023-08-02,C1354,Customer 1354,Repeat,Corporate,South,Kerala,Kochi,Technology,Accessories,P011,Wireless Mouse,919.82,1,0.1,365.18,554.64,No,2023-01-26
O001199,2023-08-02,C1020,Customer 1020,Repeat,Corporate,North,Uttar Pradesh,Lucknow,Technology,Accessories,P011,Wireless Mouse,1093.09,1,0.05,452.53,640.56,No,2023-03-01
O001259,2023-08-02,C0671,Customer 0671,Repeat,Consumer,North,Uttar Pradesh,Lucknow,Technology,Monitors,P013,27-inch Monitor,17119.05,1,0.1,8603.26,8515.79,No,2023-03-20
O001231,2023-08-03,C0559,Customer 0559,Repeat,Corporate,East,Bihar,Patna,Office Supplies,Writing,P010,Premium Pen Set,601.71,1,0.1,241.49,360.23,No,2023-06-30
O001244,2023-08-03,C1177,Customer 1177,Repeat,Corporate,South,Telangana,Hyderabad,Office Supplies,Lighting,P005,LED Desk Lamp,1382.07,1,0.1,597.57,784.5,No,2023-01-18
O001202,2023-08-04,C0166,Customer 0166,New,Corporate,South,Tamil Nadu,Chennai,Technology,Storage,P017,External SSD 1TB,14697.88,2,0.05,7463.11,7234.76,No,2023-08-04
O001203,2023-08-04,C0416,Customer 0416,New,Consumer,South,Kerala,Kochi,Technology,Monitors,P013,27-inch Monitor,33114.45,2,0.1,16477.75,16636.69,No,2023-08-04
O001225,2023-08-04,C1042,Customer 1042,Repeat,Small Business,West,Gujarat,Ahmedabad,Office Supplies,Storage,P009,File Organizer,505.09,1,0.05,195.4,309.69,No,2023-07-17
O001204,2023-08-05,C1423,Customer 1423,Repeat,Consumer,South,Tamil Nadu,Chennai,Technology,Accessories,P014,USB-C Hub,1769.61,1,0.2,718.6,1051.01,No,2023-02-25
O001233,2023-08-06,C0534,Customer 0534,New,Corporate,East,West Bengal,Kolkata,Technology,Monitors,P013,27-inch Monitor,18039.46,1,0.05,9457.09,8582.36,No,2023-08-06
O001285,2023-08-06,C1439,Customer 1439,Repeat,Consumer,North,Uttarakhand,Dehradun,Technology,Accessories,P011,Wireless Mouse,2054.42,2,0.05,884.36,1170.06,No,2023-01-14
O001205,2023-08-07,C0563,Customer 0563,Repeat,Consumer,East,Bihar,Patna,Technology,Accessories,P015,Webcam,3118.18,1,0.15,1370.38,1747.8,No,2023-01-03
O001251,2023-08-07,C1435,Customer 1435,Repeat,Consumer,North,Rajasthan,Jaipur,Technology,Accessories,P018,Noise Cancelling Headset,4808.48,1,0.2,2275.64,2532.84,No,2023-02-07
O001257,2023-08-07,C0908,Customer 0908,Repeat,Corporate,South,Tamil Nadu,Coimbatore,Furniture,Chairs,P002,Ergonomic Chair,15884.05,2,0.05,7201.6,8682.45,No,2023-01-30
O001139,2023-08-08,C0673,Customer 0673,New,Consumer,West,Maharashtra,Pune,Technology,Monitors,P013,27-inch Monitor,32934.25,2,0.1,16753.66,16180.59,No,2023-08-08
O001142,2023-08-08,C0487,Customer 0487,Repeat,Consumer,West,Maharashtra,Pune,Technology,Accessories,P015,Webcam,7381.67,2,0.0,3313.29,4068.38,No,2023-03-07
O001147,2023-08-08,C0699,Customer 0699,Repeat,Corporate,West,Madhya Pradesh,Indore,Office Supplies,Binders,P008,Stapler Set,483.25,2,0.05,172.0,311.25,No,2023-03-14
O001165,2023-08-08,C0536,Customer 0536,Repeat,Consumer,North,Uttarakhand,Dehradun,Furniture,Office Furniture,P001,Laptop Stand,981.92,1,0.1,452.0,529.92,No,2023-03-12
O001176,2023-08-08,C0958,Customer 0958,New,Corporate,West,Gujarat,Ahmedabad,Technology,Accessories,P012,Mechanical Keyboard,2498.33,1,0.1,1146.33,1352.0,No,2023-08-08
O001245,2023-08-08,C1444,Customer 1444,New,Corporate,South,Kerala,Kochi,Technology,Accessories,P012,Mechanical Keyboard,2497.07,1,0.1,1042.55,-72.73,Yes,2023-08-08
O001282,2023-08-08,C1141,Customer 1141,Repeat,Small Business,North,Delhi,Delhi,Office Supplies,Paper,P006,Notebook Pack,334.53,1,0.15,119.58,214.95,No,2023-02-26
O001140,2023-08-09,C0286,Customer 0286,New,Consumer,East,West Bengal,Kolkata,Office Supplies,Paper,P006,Notebook Pack,387.09,1,0.1,137.79,249.3,No,2023-08-09
O001161,2023-08-09,C0424,Customer 0424,Repeat,Consumer,East,West Bengal,Kolkata,Technology,Accessories,P011,Wireless Mouse,920.52,1,0.1,360.2,-28.02,Yes,2023-04-14
O001189,2023-08-09,C1245,Customer 1245,Repeat,Corporate,South,Kerala,Kochi,Furniture,Office Furniture,P001,Laptop Stand,1188.41,1,0.05,510.74,677.67,No,2023-07-07
O001220,2023-08-09,C0159,Customer 0159,Repeat,Consumer,West,Gujarat,Ahmedabad,Technology,Monitors,P013,27-inch Monitor,16721.59,1,0.15,8741.65,7979.94,No,2023-01-06
O001241,2023-08-09,C1464,Customer 1464,Repeat,Small Business,North,Uttar Pradesh,Lucknow,Office Supplies,Writing,P010,Premium Pen Set,1135.22,2,0.15,456.93,678.29,No,2023-02-04
O001263,2023-08-09,C1147,Customer 1147,New,Consumer,East,Jharkhand,Ranchi,Furniture,Storage,P004,Bookshelf,6671.44,1,0.0,3153.61,3517.83,No,2023-08-09
O001265,2023-08-09,C0164,Customer 0164,Repeat,Small Business,North,Uttarakhand,Dehradun,Furniture,Office Furniture,P001,Laptop Stand,2289.5,2,0.0,1025.26,1264.25,No,2023-04-13
O001273,2023-08-09,C0956,Customer 0956,Repeat,Small Business,East,Bihar,Patna,Office Supplies,Lighting,P005,LED Desk Lamp,1139.12,1,0.2,481.15,657.97,No,2023-01-09
O001294,2023-08-09,C0873,Customer 0873,New,Corporate,West,Maharashtra,Mumbai,Office Supplies,Paper,P006,Notebook Pack,370.66,1,0.1,132.22,238.43,No,2023-08-09
O001181,2023-08-10,C0772,Customer 0772,Repeat,Consumer,North,Rajasthan,Jaipur,Furniture,Office Furniture,P001,Laptop Stand,1186.15,1,0.0,503.1,683.05,No,2023-02-24
O001183,2023-08-10,C1201,Customer 1201,New,Corporate,South,Karnataka,Bengaluru,Technology,Monitors,P013,27-inch Monitor,18698.8,1,0.05,8948.88,9749.91,No,2023-08-10
O001194,2023-08-10,C0503,Customer 0503,Repeat,Corporate,North,Delhi,Delhi,Office Supplies,Paper,P007,Printer Paper Box,1423.64,2,0.1,580.62,-42.15,Yes,2023-02-07
O001249,2023-08-10,C0652,Customer 0652,Repeat,Consumer,North,Rajasthan,Jaipur,Technology,Accessories,P014,USB-C Hub,1935.9,1,0.1,783.57,1152.32,No,2023-01-29
O001137,2023-08-11,C1266,Customer 1266,Repeat,Consumer,South,Telangana,Hyderabad,Office Supplies,Paper,P006,Notebook Pack,373.67,1,0.1,131.31,242.36,No,2023-01-01
O001221,2023-08-11,C0550,Customer 0550,Repeat,Small Business,West,Madhya Pradesh,Indore,Office Supplies,Lighting,P005,LED Desk Lamp,2787.81,2,0.0,1211.98,1575.83,No,2023-02-14
O001226,2023-08-11,C1373,Customer 1373,New,Consumer,South,Telangana,Hyderabad,Furniture,Office Furniture,P001,Laptop Stand,1046.44,1,0.15,457.26,589.18,No,2023-08-11
O001229,2023-08-11,C0424,Customer 0424,Repeat,Consumer,North,Uttarakhand,Dehradun,Office Supplies,Paper,P006,Notebook Pack,1572.61,4,0.1,567.24,1005.37,No,2023-04-14
O001270,2023-08-11,C0922,Customer 0922,Repeat,Consumer,South,Tamil Nadu,Chennai,Technology,Accessories,P015,Webcam,6660.6,2,0.05,2883.86,3776.74,No,2023-07-25
O001138,2023-08-12,C0127,Customer 0127,Repeat,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Storage,P009,File Organizer,549.13,1,0.05,204.07,345.06,No,2023-01-01
O001160,2023-08-12,C1415,Customer 1415,Repeat,Corporate,West,Madhya Pradesh,Indore,Technology,Printers,P016,Laser Printer,13547.35,1,0.15,7263.23,6284.12,No,2023-02-20
O001162,2023-08-12,C0987,Customer 0987,Repeat,Consumer,South,Telangana,Hyderabad,Office Supplies,Writing,P010,Premium Pen Set,629.03,1,0.0,247.57,381.46,No,2023-02-22
O001167,2023-08-12,C0184,Customer 0184,Repeat,Consumer,West,Madhya Pradesh,Indore,Office Supplies,Binders,P008,Stapler Set,442.29,2,0.15,160.16,282.13,No,2023-02-07
O001169,2023-08-12,C0948,Customer 0948,Repeat,Small Business,West,Gujarat,Surat,Office Supplies,Paper,P007,Printer Paper Box,1425.93,2,0.1,570.56,855.37,No,2023-02-09
O001201,2023-08-12,C0061,Customer 0061,Repeat,Corporate,East,Jharkhand,Ranchi,Office Supplies,Paper,P007,Printer Paper Box,1422.26,2,0.1,569.07,853.19,No,2023-04-13
O001207,2023-08-12,C0421,Customer 0421,Repeat,Small Business,South,Karnataka,Bengaluru,Technology,Accessories,P012,Mechanical Keyboard,5640.69,2,0.0,2514.93,3125.75,No,2023-01-10
O001227,2023-08-12,C1002,Customer 1002,New,Consumer,West,Maharashtra,Mumbai,Office Supplies,Lighting,P005,LED Desk Lamp,1407.05,1,0.1,616.73,790.31,No,2023-08-12
O001239,2023-08-12,C0894,Customer 0894,Repeat,Corporate,North,Uttar Pradesh,Lucknow,Technology,Printers,P016,Laser Printer,24512.74,2,0.2,12377.01,12135.73,No,2023-02-01
O001252,2023-08-12,C1222,Customer 1222,New,Corporate,South,Tamil Nadu,Coimbatore,Office Supplies,Paper,P006,Notebook Pack,777.98,2,0.05,258.18,519.8,No,2023-08-01
O001290,2023-08-12,C0900,Customer 0900,New,Consumer,North,Chandigarh,Chandigarh,Furniture,Tables,P003,Office Desk,22463.45,2,0.0,11374.23,11089.23,No,2023-08-12
O001174,2023-08-13,C1244,Customer 1244,Repeat,Corporate,North,Uttar Pradesh,Lucknow,Office Supplies,Paper,P006,Notebook Pack,751.23,2,0.1,269.31,481.92,No,2023-01-08
O001198,2023-08-13,C0310,Customer 0310,Repeat,Consumer,West,Gujarat,Ahmedabad,Technology,Monitors,P013,27-inch Monitor,15027.61,1,0.15,7626.06,7401.55,No,2023-02-09
O001219,2023-08-13,C0650,Customer 0650,New,Consumer,East,Assam,Guwahati,Technology,Accessories,P012,Mechanical Keyboard,2388.45,1,0.15,1062.8,1325.65,No,2023-08-13
O001258,2023-08-13,C0475,Customer 0475,Repeat,Small Business,West,Gujarat,Surat,Technology,Monitors,P013,27-inch Monitor,16477.16,1,0.1,8299.42,8177.74,No,2023-04-02
O001266,2023-08-13,C0274,Customer 0274,New,Small Business,East,Odisha,Bhubaneswar,Technology,Accessories,P014,USB-C Hub,7765.01,4,0.15,3268.27,4496.74,No,2023-08-13
O001159,2023-08-14,C0696,Customer 0696,New,Corporate,North,Chandigarh,Chandigarh,Office Supplies,Lighting,P005,LED Desk Lamp,1351.49,1,0.05,577.91,773.58,No,2023-08-14
O001192,2023-08-14,C0989,Customer 0989,New,Consumer,West,Maharashtra,Mumbai,Technology,Accessories,P012,Mechanical Keyboard,5150.38,2,0.05,2262.8,2887.59,No,2023-08-14
O001208,2023-08-14,C0962,Customer 0962,New,Small Business,West,Maharashtra,Pune,Technology,Accessories,P011,Wireless Mouse,1078.92,1,0.05,439.68,639.24,No,2023-08-14
O001222,2023-08-14,C1262,Customer 1262,New,Consumer,North,Rajasthan,Jaipur,Office Supplies,Binders,P008,Stapler Set,249.04,1,0.05,91.41,157.63,No,2023-08-14
O001255,2023-08-14,C1214,Customer 1214,Repeat,Consumer,East,Bihar,Patna,Technology,Accessories,P011,Wireless Mouse,885.74,1,0.15,358.96,526.78,No,2023-07-09
O001295,2023-08-14,C1044,Customer 1044,Repeat,Corporate,West,Maharashtra,Pune,Office Supplies,Binders,P008,Stapler Set,213.04,1,0.2,75.88,137.15,No,2023-05-23
O001141,2023-08-15,C1153,Customer 1153,New,Small Business,North,Uttarakhand,Dehradun,Technology,Accessories,P018,Noise Cancelling Headset,10959.96,2,0.1,4975.2,5984.76,No,2023-08-15
O001143,2023-08-15,C1439,Customer 1439,Repeat,Consumer,East,Assam,Guwahati,Office Supplies,Binders,P008,Stapler Set,190.55,1,0.15,71.44,119.11,No,2023-01-14
O001155,2023-08-15,C0981,Customer 0981,Repeat,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Paper,P006,Notebook Pack,436.79,1,0.05,150.13,-14.33,Yes,2023-05-11
O001177,2023-08-15,C0998,Customer 0998,Repeat,Consumer,South,Karnataka,Bengaluru,Technology,Accessories,P011,Wireless Mouse,2308.35,2,0.0,914.66,1393.69,No,2023-02-09
O001218,2023-08-15,C0677,Customer 0677,Repeat,Consumer,South,Tamil Nadu,Chennai,Furniture,Office Furniture,P001,Laptop Stand,1048.64,1,0.1,468.64,580.0,No,2023-03-15
O001264,2023-08-15,C0254,Customer 0254,Repeat,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Paper,P006,Notebook Pack,391.66,1,0.05,138.9,252.76,No,2023-01-18
O001279,2023-08-15,C0328,Customer 0328,Repeat,Consumer,North,Uttar Pradesh,Lucknow,Technology,Accessories,P011,Wireless Mouse,953.94,1,0.15,407.11,546.83,No,2023-06-05
O001216,2023-08-16,C0201,Customer 0201,Repeat,Consumer,West,Gujarat,Surat,Technology,Accessories,P011,Wireless Mouse,2009.35,2,0.05,783.31,1226.04,No,2023-04-28
O001224,2023-08-16,C0379,Customer 0379,Repeat,Small Business,South,Telangana,Hyderabad,Technology,Accessories,P014,USB-C Hub,1864.75,1,0.15,807.42,1057.33,No,2023-01-16
O001232,2023-08-16,C1254,Customer 1254,New,Small Business,South,Kerala,Kochi,Technology,Accessories,P015,Webcam,3118.02,1,0.15,1356.23,1761.79,No,2023-08-16
O001234,2023-08-16,C0457,Customer 0457,Repeat,Consumer,South,Telangana,Hyderabad,Technology,Accessories,P014,USB-C Hub,2068.54,1,0.05,853.85,1214.69,No,2023-01-20
O001256,2023-08-16,C0497,Customer 0497,New,Consumer,North,Rajasthan,Jaipur,Office Supplies,Paper,P006,Notebook Pack,358.65,1,0.1,132.25,226.39,No,2023-08-16
O001284,2023-08-16,C1213,Customer 1213,Repeat,Corporate,East,Bihar,Patna,Technology,Accessories,P012,Mechanical Keyboard,5341.2,2,0.05,2319.27,3021.94,No,2023-01-11
O001170,2023-08-17,C0875,Customer 0875,New,Small Business,North,Uttar Pradesh,Lucknow,Technology,Monitors,P013,27-inch Monitor,17208.48,1,0.05,9030.93,8177.56,No,2023-08-17
O001184,2023-08-17,C0368,Customer 0368,Repeat,Consumer,South,Kerala,Kochi,Office Supplies,Paper,P006,Notebook Pack,397.51,1,0.1,146.59,250.93,No,2023-01-11
O001200,2023-08-17,C0263,Customer 0263,Repeat,Consumer,East,West Bengal,Kolkata,Technology,Accessories,P011,Wireless Mouse,967.92,1,0.1,390.57,577.35,No,2023-01-04
O001243,2023-08-17,C0968,Customer 0968,Repeat,Consumer,South,Telangana,Hyderabad,Furniture,Chairs,P002,Ergonomic Chair,7474.59,1,0.15,3518.09,3956.5,No,2023-01-15
O001267,2023-08-17,C0323,Customer 0323,Repeat,Consumer,East,West Bengal,Kolkata,Office Supplies,Lighting,P005,LED Desk Lamp,2610.43,2,0.05,1160.64,1449.78,No,2023-01-20
O001136,2023-08-18,C1281,Customer 1281,Repeat,Consumer,North,Uttar Pradesh,Lucknow,Technology,Accessories,P012,Mechanical Keyboard,2513.1,1,0.1,1094.65,1418.44,No,2023-07-10
O001144,2023-08-18,C1219,Customer 1219,Repeat,Corporate,North,Delhi,Delhi,Office Supplies,Lighting,P005,LED Desk Lamp,1101.19,1,0.2,470.04,-31.56,Yes,2023-05-30
O001168,2023-08-18,C0219,Customer 0219,New,Corporate,South,Tamil Nadu,Chennai,Technology,Accessories,P012,Mechanical Keyboard,5227.0,2,0.05,2333.77,2893.23,No,2023-08-18
O001178,2023-08-18,C0457,Customer 0457,Repeat,Consumer,West,Gujarat,Surat,Office Supplies,Lighting,P005,LED Desk Lamp,5118.39,4,0.1,2179.83,2938.56,No,2023-01-20
O001217,2023-08-18,C0323,Customer 0323,Repeat,Consumer,South,Kerala,Kochi,Office Supplies,Paper,P006,Notebook Pack,812.82,2,0.05,286.93,525.89,No,2023-01-20
O001223,2023-08-18,C0652,Customer 0652,Repeat,Consumer,North,Rajasthan,Jaipur,Technology,Accessories,P011,Wireless Mouse,2042.58,2,0.05,882.5,1160.08,No,2023-01-29
O001235,2023-08-18,C0228,Customer 0228,Repeat,Consumer,West,Maharashtra,Pune,Office Supplies,Paper,P006,Notebook Pack,355.3,1,0.15,133.92,-11.07,Yes,2023-06-09
O001271,2023-08-18,C0148,Customer 0148,Repeat,Small Business,South,Telangana,Hyderabad,Technology,Accessories,P012,Mechanical Keyboard,2285.8,1,0.15,1009.5,1276.3,No,2023-02-18
O001277,2023-08-18,C1328,Customer 1328,Repeat,Consumer,East,Assam,Guwahati,Furniture,Chairs,P002,Ergonomic Chair,16634.44,2,0.05,7733.05,8901.4,No,2023-02-28
O001288,2023-08-18,C0094,Customer 0094,Repeat,Consumer,North,Rajasthan,Jaipur,Technology,Accessories,P015,Webcam,3255.97,1,0.05,1410.46,1845.51,No,2023-05-28
O001209,2023-08-19,C0861,Customer 0861,New,Consumer,West,Gujarat,Ahmedabad,Technology,Monitors,P013,27-inch Monitor,35337.8,2,0.05,16882.49,18455.31,No,2023-08-19
O001280,2023-08-19,C1251,Customer 1251,Repeat,Corporate,East,Bihar,Patna,Office Supplies,Paper,P006,Notebook Pack,397.95,1,0.05,139.59,258.37,No,2023-05-04
O001153,2023-08-20,C0654,Customer 0654,Repeat,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Paper,P007,Printer Paper Box,1371.99,2,0.1,551.05,820.94,No,2023-05-10
O001212,2023-08-21,C0691,Customer 0691,Repeat,Consumer,East,West Bengal,Kolkata,Technology,Monitors,P013,27-inch Monitor,18060.25,1,0.05,8790.18,9270.07,No,2023-01-31
O001237,2023-08-21,C0708,Customer 0708,Repeat,Consumer,South,Tamil Nadu,Chennai,Technology,Accessories,P011,Wireless Mouse,1006.66,1,0.05,430.61,-28.8,Yes,2023-05-29
O001268,2023-08-21,C0792,Customer 0792,New,Consumer,North,Delhi,Delhi,Technology,Printers,P016,Laser Printer,12818.72,1,0.05,6655.17,6163.55,No,2023-08-21
O001286,2023-08-21,C0729,Customer 0729,New,Consumer,North,Uttarakhand,Dehradun,Technology,Storage,P017,External SSD 1TB,7014.38,1,0.1,3855.85,3158.53,No,2023-08-21
O001292,2023-08-21,C0231,Customer 0231,New,Corporate,East,Bihar,Patna,Technology,Accessories,P011,Wireless Mouse,864.02,1,0.2,357.84,506.19,No,2023-08-21
O001146,2023-08-22,C0689,Customer 0689,Repeat,Corporate,North,Chandigarh,Chandigarh,Technology,Monitors,P013,27-inch Monitor,37802.77,2,0.0,19566.76,-911.8,Yes,2023-01-18
O001164,2023-08-22,C1363,Customer 1363,New,Consumer,East,Assam,Guwahati,Technology,Monitors,P013,27-inch Monitor,52827.63,3,0.05,26592.6,26235.03,No,2023-08-22
O001175,2023-08-22,C0987,Customer 0987,Repeat,Consumer,North,Rajasthan,Jaipur,Technology,Accessories,P018,Noise Cancelling Headset,17972.4,3,0.0,7648.38,10324.02,No,2023-02-22
O001179,2023-08-22,C0228,Customer 0228,Repeat,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Lighting,P005,LED Desk Lamp,1310.95,1,0.15,574.22,736.73,No,2023-06-09
O001215,2023-08-22,C0109,Customer 0109,New,Consumer,North,Chandigarh,Chandigarh,Office Supplies,Binders,P008,Stapler Set,262.45,1,0.05,91.69,170.76,No,2023-08-22
O001253,2023-08-22,C0293,Customer 0293,Repeat,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Lighting,P005,LED Desk Lamp,2710.9,2,0.05,1156.94,1553.96,No,2023-03-11
O001262,2023-08-22,C0140,Customer 0140,Repeat,Small Business,East,Assam,Guwahati,Technology,Accessories,P018,Noise Cancelling Headset,20671.2,4,0.15,9539.72,11131.48,No,2023-04-25
O001145,2023-08-23,C0094,Customer 0094,Repeat,Consumer,West,Madhya Pradesh,Indore,Furniture,Chairs,P002,Ergonomic Chair,7241.2,1,0.1,3338.99,-195.11,Yes,2023-05-28
O001166,2023-08-23,C0317,Customer 0317,Repeat,Corporate,South,Kerala,Kochi,Technology,Storage,P017,External SSD 1TB,5887.25,1,0.2,2899.16,2988.09,No,2023-06-15
O001171,2023-08-23,C0942,Customer 0942,New,Consumer,North,Delhi,Delhi,Technology,Accessories,P011,Wireless Mouse,2041.21,2,0.05,845.04,1196.17,No,2023-08-23
O001172,2023-08-23,C0495,Customer 0495,Repeat,Consumer,North,Uttar Pradesh,Lucknow,Furniture,Office Furniture,P001,Laptop Stand,1109.44,1,0.05,488.6,620.84,No,2023-05-04
O001186,2023-08-23,C0691,Customer 0691,Repeat,Consumer,East,Assam,Guwahati,Technology,Storage,P017,External SSD 1TB,13167.11,2,0.15,7015.54,6151.58,No,2023-01-31
O001214,2023-08-23,C1325,Customer 1325,Repeat,Consumer,East,Jharkhand,Ranchi,Office Supplies,Paper,P006,Notebook Pack,398.35,1,0.1,139.74,-12.93,Yes,2023-05-26
O001228,2023-08-23,C1090,Customer 1090,Repeat,Corporate,North,Rajasthan,Jaipur,Office Supplies,Binders,P008,Stapler Set,501.6,2,0.05,178.47,323.13,No,2023-01-24
O001278,2023-08-23,C1315,Customer 1315,Repeat,Consumer,North,Chandigarh,Chandigarh,Office Supplies,Paper,P006,Notebook Pack,1010.83,3,0.15,352.45,658.38,No,2023-04-18
O001173,2023-08-24,C0080,Customer 0080,Repeat,Corporate,West,Gujarat,Surat,Office Supplies,Storage,P009,File Organizer,1064.62,2,0.05,388.06,676.56,No,2023-05-08
O001206,2023-08-24,C0824,Customer 0824,Repeat,Corporate,North,Uttarakhand,Dehradun,Office Supplies,Writing,P010,Premium Pen Set,555.4,1,0.15,215.46,339.94,No,2023-02-28
O001211,2023-08-24,C0801,Customer 0801,Repeat,Small Business,South,Tamil Nadu,Chennai,Furniture,Office Furniture,P001,Laptop Stand,3667.65,3,0.05,1584.76,2082.9,No,2023-05-09
O001213,2023-08-24,C1381,Customer 1381,Repeat,Consumer,West,Madhya Pradesh,Indore,Office Supplies,Storage,P009,File Organizer,499.79,1,0.1,189.36,310.43,No,2023-01-23
O001250,2023-08-24,C1150,Customer 1150,New,Consumer,South,Kerala,Kochi,Office Supplies,Binders,P008,Stapler Set,796.1,3,0.0,285.54,510.56,No,2023-08-24
O001156,2023-08-25,C0107,Customer 0107,Repeat,Consumer,South,Tamil Nadu,Coimbatore,Furniture,Tables,P003,Office Desk,23383.14,2,0.05,11065.17,12317.97,No,2023-01-04
O001158,2023-08-25,C1144,Customer 1144,New,Consumer,North,Chandigarh,Chandigarh,Technology,Accessories,P011,Wireless Mouse,2757.82,3,0.15,1158.73,1599.09,No,2023-08-25
O001240,2023-08-25,C0870,Customer 0870,Repeat,Consumer,East,Odisha,Bhubaneswar,Technology,Accessories,P015,Webcam,6134.35,2,0.15,2723.94,3410.42,No,2023-03-16
O001283,2023-08-25,C0302,Customer 0302,Repeat,Consumer,North,Rajasthan,Jaipur,Office Supplies,Writing,P010,Premium Pen Set,533.61,1,0.15,215.24,318.38,No,2023-01-29
